-3.759997006929138852e-01,-2.976344103943433517e+00
-1.883715585879395804e-01,-2.994080185284814455e+00
-5.510910596163089556e-16,-3.000000000000000000e+00
1.883715585879384979e-01,-2.994080185284814455e+00
3.759997006929126639e-01,-2.976344103943433517e+00
5.621439437571728037e-01,-2.946861752186066052e+00
7.460696614945648841e-01,-2.905749483385893228e+00
9.270509831248416877e-01,-2.853169548885460927e+00
1.104373658054034868e+00,-2.789329457664753598e+00
1.277337874695217979e+00,-2.714481157398058730e+00
1.445261022305147192e+00,-2.628920040131589975e+00
1.607480384936987861e+00,-2.532983776506046780e+00
1.763355756877418745e+00,-2.427050983124842798e+00
1.912271969246067904e+00,-2.311539728327368870e+00
2.053641317786065734e+00,-2.186905882264234435e+00
2.186905882264233991e+00,-2.053641317786066622e+00
2.311539728327367982e+00,-1.912271969246068792e+00
2.427050983124841910e+00,-1.763355756877419633e+00
2.532983776506045892e+00,-1.607480384936988971e+00
2.628920040131590863e+00,-1.445261022305146081e+00
2.714481157398059175e+00,-1.277337874695216646e+00
2.789329457664754486e+00,-1.104373658054033314e+00
2.853169548885460483e+00,-9.270509831248427979e-01
2.905749483385892784e+00,-7.460696614945661054e-01
2.946861752186066052e+00,-5.621439437571740250e-01
2.976344103943433517e+00,-3.759997006929139962e-01
2.994080185284814455e+00,-1.883715585879398025e-01
